Run,Alias,Assay Type,BioProject,BioSample,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA_CHECKLIST,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),Experiment,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,sample_name,SRA_accession,SRA Study,title,AvgSpotLen,Bases,Bytes,INSDC_center_alias,Description
ERR1885623,I-K2_Arz1,WGS,PRJEB19970,SAMEA103910522,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946121,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,I-K2_Arz1_Y6.2_user_TAGCTT,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910522,ERS1599690,ERS1599690,ERP022066,BEREL,101.0,405211293.0,177179624.0,CENTRE FOR GEOGENETICS,
ERR1885624,I-K2_Arz1,WGS,PRJEB19970,SAMEA103910522,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946122,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,I-K2_Arz1_Y6.2_user_TAGCTT,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910522,ERS1599690,ERS1599690,ERP022066,BEREL,101.0,456981772.0,203081956.0,CENTRE FOR GEOGENETICS,
ERR1885625,I-K2_Arz1,WGS,PRJEB19970,SAMEA103910522,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946123,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,I-K2_Arz1_Y6.2_user_TAGCTT,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910522,ERS1599690,ERS1599690,ERP022066,BEREL,101.0,356501215.0,157571870.0,CENTRE FOR GEOGENETICS,
ERR1885626,I-K3_Arz2,WGS,PRJEB19970,SAMEA103910523,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946124,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,I-K3_Arz2_Y6.1_user_ACAGTC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910523,ERS1599691,ERS1599691,ERP022066,BEREL,101.0,665311139.0,289200299.0,CENTRE FOR GEOGENETICS,
ERR1885627,I-K3_Arz2,WGS,PRJEB19970,SAMEA103910523,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946125,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,I-K3_Arz2_Y6.1_user_ACAGTC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910523,ERS1599691,ERS1599691,ERP022066,BEREL,101.0,1123586216.0,495710962.0,CENTRE FOR GEOGENETICS,
ERR1885628,I-K3_Arz2,WGS,PRJEB19970,SAMEA103910523,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946126,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,I-K3_Arz2_Y6.1_user_ACAGTC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910523,ERS1599691,ERS1599691,ERP022066,BEREL,101.0,3102213182.0,1347312427.0,CENTRE FOR GEOGENETICS,
ERR1885629,I-K3_Arz2,WGS,PRJEB19970,SAMEA103910523,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946127,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,I-K3_Arz2_Y6.1_user_ACAGTC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910523,ERS1599691,ERS1599691,ERP022066,BEREL,101.0,3533049084.0,1563566420.0,CENTRE FOR GEOGENETICS,
ERR1885630,I-K3_Arz2,WGS,PRJEB19970,SAMEA103910523,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946128,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,I-K3_Arz2_Y6.1_user_ACAGTC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910523,ERS1599691,ERS1599691,ERP022066,BEREL,101.0,2749195255.0,1207508399.0,CENTRE FOR GEOGENETICS,
ERR1885631,I-K3_Arz2,WGS,PRJEB19970,SAMEA103910523,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946129,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,I-K3_Arz2_Y6.2_user_TCTCGC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910523,ERS1599691,ERS1599691,ERP022066,BEREL,101.0,665814725.0,292321692.0,CENTRE FOR GEOGENETICS,
ERR1885632,I-K3_Arz2,WGS,PRJEB19970,SAMEA103910523,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946130,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,I-K3_Arz2_Y6.2_user_TCTCGC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910523,ERS1599691,ERS1599691,ERP022066,BEREL,101.0,1094279450.0,487174470.0,CENTRE FOR GEOGENETICS,
ERR1885633,I-K3_Arz2,WGS,PRJEB19970,SAMEA103910523,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946131,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,I-K3_Arz2_Y6.2_user_TCTCGC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910523,ERS1599691,ERS1599691,ERP022066,BEREL,101.0,2991544452.0,1312219518.0,CENTRE FOR GEOGENETICS,
ERR1885634,I-K3_Arz2,WGS,PRJEB19970,SAMEA103910523,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946132,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,I-K3_Arz2_Y6.2_user_TCTCGC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910523,ERS1599691,ERS1599691,ERP022066,BEREL,101.0,3409852516.0,1524012539.0,CENTRE FOR GEOGENETICS,
ERR1885635,I-K3_Arz2,WGS,PRJEB19970,SAMEA103910523,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946133,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,I-K3_Arz2_Y6.2_user_TCTCGC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910523,ERS1599691,ERS1599691,ERP022066,BEREL,101.0,2552228489.0,1128320479.0,CENTRE FOR GEOGENETICS,
ERR1885636,838-64_NB46,WGS,PRJEB19970,SAMEA3514287,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946134,CENTRE FOR GEOGENETICS,2015-09-17T17:02:10Z,2015-08-24T17:22:47Z,public,Illumina HiSeq 2500,838-64_NB46_D1_ET4.2Acc_user_ACATAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA3514287,ERS821436,ERS821436,ERP022066,838-64_NB46,101.0,2804676979.0,1126590451.0,,"CGG_1_017038 838-64 Equus caballus Botay Chelyabinsk region\, Southwestern Russia"
ERR1885637,838-64_NB46,WGS,PRJEB19970,SAMEA3514287,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946135,CENTRE FOR GEOGENETICS,2015-09-17T17:02:10Z,2015-08-24T17:22:47Z,public,Illumina HiSeq 2500,838-64_NB46_D2_ET4_user_TAGATG,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA3514287,ERS821436,ERS821436,ERP022066,838-64_NB46,101.0,6985437649.0,3036141281.0,,"CGG_1_017038 838-64 Equus caballus Botay Chelyabinsk region\, Southwestern Russia"
ERR1885638,838-64_NB46,WGS,PRJEB19970,SAMEA3514287,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946136,CENTRE FOR GEOGENETICS,2015-09-17T17:02:10Z,2015-08-24T17:22:47Z,public,Illumina HiSeq 2500,838-64_NB46_D2_ET4_user_TAGATG,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA3514287,ERS821436,ERS821436,ERP022066,838-64_NB46,101.0,13270570285.0,6333499834.0,,"CGG_1_017038 838-64 Equus caballus Botay Chelyabinsk region\, Southwestern Russia"
ERR1885639,838-64_NB46,WGS,PRJEB19970,SAMEA3514287,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946137,CENTRE FOR GEOGENETICS,2015-09-17T17:02:10Z,2015-08-24T17:22:47Z,public,Illumina HiSeq 2500,838-64_NB46_D2_ET4_user_TAGATG,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA3514287,ERS821436,ERS821436,ERP022066,838-64_NB46,101.0,585823533.0,286463189.0,,"CGG_1_017038 838-64 Equus caballus Botay Chelyabinsk region\, Southwestern Russia"
ERR1885640,838-64_NB46,WGS,PRJEB19970,SAMEA3514287,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946138,CENTRE FOR GEOGENETICS,2015-09-17T17:02:10Z,2015-08-24T17:22:47Z,public,Illumina HiSeq 2500,838-64_NB46_D2_ET4_user_TAGATG,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA3514287,ERS821436,ERS821436,ERP022066,838-64_NB46,101.0,2582677363.0,1232579769.0,,"CGG_1_017038 838-64 Equus caballus Botay Chelyabinsk region\, Southwestern Russia"
ERR1885641,838-64_NB46,WGS,PRJEB19970,SAMEA3514287,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946139,CENTRE FOR GEOGENETICS,2015-09-17T17:02:10Z,2015-08-24T17:22:47Z,public,Illumina HiSeq 2500,838-64_NB46_D2_ET4_user_TAGATG,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA3514287,ERS821436,ERS821436,ERP022066,838-64_NB46,101.0,2806428925.0,1345897111.0,,"CGG_1_017038 838-64 Equus caballus Botay Chelyabinsk region\, Southwestern Russia"
ERR1885642,838-64_NB46,WGS,PRJEB19970,SAMEA3514287,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946140,CENTRE FOR GEOGENETICS,2015-09-17T17:02:10Z,2015-08-24T17:22:47Z,public,Illumina HiSeq 2500,838-64_NB46_D2_ET4_user_TAGATG,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA3514287,ERS821436,ERS821436,ERP022066,838-64_NB46,101.0,2353189203.0,1103803737.0,,"CGG_1_017038 838-64 Equus caballus Botay Chelyabinsk region\, Southwestern Russia"
ERR1885643,838-64_NB46,WGS,PRJEB19970,SAMEA3514287,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946141,CENTRE FOR GEOGENETICS,2015-09-17T17:02:10Z,2015-08-24T17:22:47Z,public,Illumina HiSeq 2500,838-64_NB46_D2_ET4_user_TAGATG,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA3514287,ERS821436,ERS821436,ERP022066,838-64_NB46,101.0,12872917327.0,6011473468.0,,"CGG_1_017038 838-64 Equus caballus Botay Chelyabinsk region\, Southwestern Russia"
ERR1885644,838-64_NB46,WGS,PRJEB19970,SAMEA3514287,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946142,CENTRE FOR GEOGENETICS,2015-09-17T17:02:10Z,2015-08-24T17:22:47Z,public,Illumina HiSeq 2500,838-64_NB46_D2_ET4_user_TAGATG,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA3514287,ERS821436,ERS821436,ERP022066,838-64_NB46,101.0,2265269208.0,1020543733.0,,"CGG_1_017038 838-64 Equus caballus Botay Chelyabinsk region\, Southwestern Russia"
ERR1885645,838-64_NB46,WGS,PRJEB19970,SAMEA3514287,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946143,CENTRE FOR GEOGENETICS,2015-09-17T17:02:10Z,2015-08-24T17:22:47Z,public,Illumina HiSeq 2500,838-64_NB46_D2_ET4_user_TAGATG,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA3514287,ERS821436,ERS821436,ERP022066,838-64_NB46,101.0,16268270485.0,7205591866.0,,"CGG_1_017038 838-64 Equus caballus Botay Chelyabinsk region\, Southwestern Russia"
ERR1885646,838-64_NB46,WGS,PRJEB19970,SAMEA3514287,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946144,CENTRE FOR GEOGENETICS,2015-09-17T17:02:10Z,2015-08-24T17:22:47Z,public,Illumina HiSeq 2500,838-64_NB46_D2_ET4_user_TAGATG,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA3514287,ERS821436,ERS821436,ERP022066,838-64_NB46,101.0,24947409353.0,11115110024.0,,"CGG_1_017038 838-64 Equus caballus Botay Chelyabinsk region\, Southwestern Russia"
ERR1885647,838-64_NB46,WGS,PRJEB19970,SAMEA3514287,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946145,CENTRE FOR GEOGENETICS,2015-09-17T17:02:10Z,2015-08-24T17:22:47Z,public,Illumina HiSeq 2500,838-64_NB46_D2_ET4_user_TAGATG,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA3514287,ERS821436,ERS821436,ERP022066,838-64_NB46,101.0,1650634011.0,770032027.0,,"CGG_1_017038 838-64 Equus caballus Botay Chelyabinsk region\, Southwestern Russia"
ERR1885648,838-64_NB46,WGS,PRJEB19970,SAMEA3514287,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946146,CENTRE FOR GEOGENETICS,2015-09-17T17:02:10Z,2015-08-24T17:22:47Z,public,Illumina HiSeq 2500,838-64_NB46_D2_Y6.1_user_ACGTGC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA3514287,ERS821436,ERS821436,ERP022066,838-64_NB46,101.0,695089171.0,306799225.0,,"CGG_1_017038 838-64 Equus caballus Botay Chelyabinsk region\, Southwestern Russia"
ERR1885649,838-64_NB46,WGS,PRJEB19970,SAMEA3514287,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946147,CENTRE FOR GEOGENETICS,2015-09-17T17:02:10Z,2015-08-24T17:22:47Z,public,Illumina HiSeq 2500,838-64_NB46_D2_Y6.2_user_GCAACG,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA3514287,ERS821436,ERS821436,ERP022066,838-64_NB46,101.0,1032500982.0,451552879.0,,"CGG_1_017038 838-64 Equus caballus Botay Chelyabinsk region\, Southwestern Russia"
ERR1885650,838-64_NB46,WGS,PRJEB19970,SAMEA3514287,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946148,CENTRE FOR GEOGENETICS,2015-09-17T17:02:10Z,2015-08-24T17:22:47Z,public,Illumina HiSeq 2500,838-64_NB46_ExFran_NOuser_CTCTAG,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA3514287,ERS821436,ERS821436,ERP022066,838-64_NB46,94.0,764258446.0,460174957.0,,"CGG_1_017038 838-64 Equus caballus Botay Chelyabinsk region\, Southwestern Russia"
ERR1885651,838-64_NB46,WGS,PRJEB19970,SAMEA3514287,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946149,CENTRE FOR GEOGENETICS,2015-09-17T17:02:10Z,2015-08-24T17:22:47Z,public,Illumina HiSeq 2500,838-64_NB46_S1_ET4_user_TGTGAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA3514287,ERS821436,ERS821436,ERP022066,838-64_NB46,101.0,701764766.0,336294065.0,,"CGG_1_017038 838-64 Equus caballus Botay Chelyabinsk region\, Southwestern Russia"
ERR1885652,838-64_NB46,WGS,PRJEB19970,SAMEA3514287,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946150,CENTRE FOR GEOGENETICS,2015-09-17T17:02:10Z,2015-08-24T17:22:47Z,public,Illumina HiSeq 2500,838-64_NB46_S2_ET4.2Acc_user_ACAGTG,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA3514287,ERS821436,ERS821436,ERP022066,838-64_NB46,101.0,2225401680.0,910708841.0,,"CGG_1_017038 838-64 Equus caballus Botay Chelyabinsk region\, Southwestern Russia"
ERR1885653,838-64_NB46,WGS,PRJEB19970,SAMEA3514287,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946151,CENTRE FOR GEOGENETICS,2015-09-17T17:02:10Z,2015-08-24T17:22:47Z,public,Illumina HiSeq 2500,838-64_NB46_S2_ET4_user_TCTCGC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA3514287,ERS821436,ERS821436,ERP022066,838-64_NB46,101.0,1324034250.0,630255758.0,,"CGG_1_017038 838-64 Equus caballus Botay Chelyabinsk region\, Southwestern Russia"
ERR1885654,838-64_NB46,WGS,PRJEB19970,SAMEA3514287,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946152,CENTRE FOR GEOGENETICS,2015-09-17T17:02:10Z,2015-08-24T17:22:47Z,public,Illumina HiSeq 2500,838-64_NB46_Y1_ET4.2Acc_user_ACTTGA,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA3514287,ERS821436,ERS821436,ERP022066,838-64_NB46,101.0,2833888603.0,1139516976.0,,"CGG_1_017038 838-64 Equus caballus Botay Chelyabinsk region\, Southwestern Russia"
ERR1885655,838-64_NB46,WGS,PRJEB19970,SAMEA3514287,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946153,CENTRE FOR GEOGENETICS,2015-09-17T17:02:10Z,2015-08-24T17:22:47Z,public,Illumina HiSeq 2500,838-64_NB46_Y1_ET4_user_GACGAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA3514287,ERS821436,ERS821436,ERP022066,838-64_NB46,101.0,1267045707.0,591748754.0,,"CGG_1_017038 838-64 Equus caballus Botay Chelyabinsk region\, Southwestern Russia"
ERR1885656,838-64_NB46,WGS,PRJEB19970,SAMEA3514287,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946154,CENTRE FOR GEOGENETICS,2015-09-17T17:02:10Z,2015-08-24T17:22:47Z,public,Illumina HiSeq 2500,838-64_NB46_Y2_ET4_user_GACACT,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA3514287,ERS821436,ERS821436,ERP022066,838-64_NB46,101.0,6202254258.0,2710717164.0,,"CGG_1_017038 838-64 Equus caballus Botay Chelyabinsk region\, Southwestern Russia"
ERR1885657,838-64_NB46,WGS,PRJEB19970,SAMEA3514287,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946155,CENTRE FOR GEOGENETICS,2015-09-17T17:02:10Z,2015-08-24T17:22:47Z,public,Illumina HiSeq 2500,838-64_NB46_Y2_ET4_user_GACACT,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA3514287,ERS821436,ERS821436,ERP022066,838-64_NB46,101.0,11630672473.0,5568620663.0,,"CGG_1_017038 838-64 Equus caballus Botay Chelyabinsk region\, Southwestern Russia"
ERR1885658,838-64_NB46,WGS,PRJEB19970,SAMEA3514287,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946156,CENTRE FOR GEOGENETICS,2015-09-17T17:02:10Z,2015-08-24T17:22:47Z,public,Illumina HiSeq 2500,838-64_NB46_Y2_ET4_user_GACACT,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA3514287,ERS821436,ERS821436,ERP022066,838-64_NB46,101.0,507659734.0,247123741.0,,"CGG_1_017038 838-64 Equus caballus Botay Chelyabinsk region\, Southwestern Russia"
ERR1885659,838-64_NB46,WGS,PRJEB19970,SAMEA3514287,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946157,CENTRE FOR GEOGENETICS,2015-09-17T17:02:10Z,2015-08-24T17:22:47Z,public,Illumina HiSeq 2500,838-64_NB46_Y2_ET4_user_GACACT,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA3514287,ERS821436,ERS821436,ERP022066,838-64_NB46,101.0,2238942447.0,1067577664.0,,"CGG_1_017038 838-64 Equus caballus Botay Chelyabinsk region\, Southwestern Russia"
ERR1885660,838-64_NB46,WGS,PRJEB19970,SAMEA3514287,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946158,CENTRE FOR GEOGENETICS,2015-09-17T17:02:10Z,2015-08-24T17:22:47Z,public,Illumina HiSeq 2500,838-64_NB46_Y2_ET4_user_GACACT,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA3514287,ERS821436,ERS821436,ERP022066,838-64_NB46,101.0,2432532581.0,1164958272.0,,"CGG_1_017038 838-64 Equus caballus Botay Chelyabinsk region\, Southwestern Russia"
ERR1885661,838-64_NB46,WGS,PRJEB19970,SAMEA3514287,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946159,CENTRE FOR GEOGENETICS,2015-09-17T17:02:10Z,2015-08-24T17:22:47Z,public,Illumina HiSeq 2500,838-64_NB46_Y2_ET4_user_GACACT,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA3514287,ERS821436,ERS821436,ERP022066,838-64_NB46,101.0,2040961338.0,958291163.0,,"CGG_1_017038 838-64 Equus caballus Botay Chelyabinsk region\, Southwestern Russia"
