Run,Alias,Assay Type,BioProject,BioSample,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA_CHECKLIST,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),Experiment,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,sample_name,sex,SRA_accession,SRA Study,title,AvgSpotLen,Bases,Bytes,AssemblyName,Horse ID,Site name and coordinates,Region of Origin,Age
ERR1021824,Yak9,WGS,PRJEB10854,SAMEA3542245,CENTRE FOR GEOGENETICS,public,"sra,bam","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1100758,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:27:45Z,public,Illumina HiSeq 2000,Combined,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542245,ERS849394,male,ERS849394,ERP012152,Yakutian horse,131.0,24531298426.0,9534089067.0,assembly,Yak9,"67°47N, 130°24E","Batagay-Alyta, Sakha Republic, Russia",
ERR1034479,CGG101397,WGS,PRJEB10854,SAMEA3542247,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113277,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina MiSeq,Library_1,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542247,ERS849396,male,ERS849396,ERP012152,Ancient horse from Yakutia,51.0,73217385.0,51000558.0,,CGG101397,"Tumeski: 66°56N, 131°55E",Verkhoyansk,19th century AD
ERR1034480,CGG101397,WGS,PRJEB10854,SAMEA3542247,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113278,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina MiSeq,Library_1,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542247,ERS849396,male,ERS849396,ERP012152,Ancient horse from Yakutia,51.0,28700454.0,19834146.0,,CGG101397,"Tumeski: 66°56N, 131°55E",Verkhoyansk,19th century AD
ERR1034481,CGG101397,WGS,PRJEB10854,SAMEA3542247,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113279,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina MiSeq,Library_2,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542247,ERS849396,male,ERS849396,ERP012152,Ancient horse from Yakutia,51.0,32777394.0,22462312.0,,CGG101397,"Tumeski: 66°56N, 131°55E",Verkhoyansk,19th century AD
ERR1034482,CGG101397,WGS,PRJEB10854,SAMEA3542247,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113280,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina MiSeq,Library_3,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542247,ERS849396,male,ERS849396,ERP012152,Ancient horse from Yakutia,51.0,103562028.0,72064339.0,,CGG101397,"Tumeski: 66°56N, 131°55E",Verkhoyansk,19th century AD
ERR1034483,CGG101397,WGS,PRJEB10854,SAMEA3542247,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113281,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina MiSeq,Library_4,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542247,ERS849396,male,ERS849396,ERP012152,Ancient horse from Yakutia,51.0,83088180.0,57851215.0,,CGG101397,"Tumeski: 66°56N, 131°55E",Verkhoyansk,19th century AD
ERR1034484,CGG101397,WGS,PRJEB10854,SAMEA3542247,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113282,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina MiSeq,Library_5,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542247,ERS849396,male,ERS849396,ERP012152,Ancient horse from Yakutia,51.0,88210161.0,61203520.0,,CGG101397,"Tumeski: 66°56N, 131°55E",Verkhoyansk,19th century AD
ERR1034485,CGG101397,WGS,PRJEB10854,SAMEA3542247,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113283,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina MiSeq,Library_6,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542247,ERS849396,male,ERS849396,ERP012152,Ancient horse from Yakutia,51.0,59020005.0,41201512.0,,CGG101397,"Tumeski: 66°56N, 131°55E",Verkhoyansk,19th century AD
ERR1034486,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113284,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library1,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,94.0,3363101168.0,2147415670.0,,Batagai,"Batagai: 67°34N, 134°46E",Verkhoyansk,"4,450 ± 35 uncalibrated yBP "
ERR1034487,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113285,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library1,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,94.0,2364930960.0,1525000403.0,,Batagai,"Batagai: 67°34N, 134°46E",Verkhoyansk,"4,450 ± 35 uncalibrated yBP "
ERR1034488,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113286,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library2,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,94.0,6158903970.0,4332500658.0,,Batagai,"Batagai: 67°34N, 134°46E",Verkhoyansk,"4,450 ± 35 uncalibrated yBP "
ERR1034489,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113287,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library2,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,94.0,4685854034.0,3267516044.0,,Batagai,"Batagai: 67°34N, 134°46E",Verkhoyansk,"4,450 ± 35 uncalibrated yBP "
ERR1034490,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113288,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library2,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,94.0,4884488724.0,3412916095.0,,Batagai,"Batagai: 67°34N, 134°46E",Verkhoyansk,"4,450 ± 35 uncalibrated yBP "
ERR1034491,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113289,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library2,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,94.0,4429799914.0,3093011135.0,,Batagai,"Batagai: 67°34N, 134°46E",Verkhoyansk,"4,450 ± 35 uncalibrated yBP "
ERR1034492,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113290,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library2,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,94.0,4511939182.0,3144698029.0,,Batagai,"Batagai: 67°34N, 134°46E",Verkhoyansk,"4,450 ± 35 uncalibrated yBP "
ERR1034493,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113291,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library3,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,94.0,2551530266.0,1834701464.0,,Batagai,"Batagai: 67°34N, 134°46E",Verkhoyansk,"4,450 ± 35 uncalibrated yBP "
ERR1034494,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113292,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library3,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,94.0,9460330328.0,6412139829.0,,Batagai,"Batagai: 67°34N, 134°46E",Verkhoyansk,"4,450 ± 35 uncalibrated yBP "
ERR1034495,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113293,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library3,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,94.0,8700485746.0,5841025222.0,,Batagai,"Batagai: 67°34N, 134°46E",Verkhoyansk,"4,450 ± 35 uncalibrated yBP "
ERR1034496,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113294,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library3,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,94.0,7412366898.0,5009855857.0,,Batagai,"Batagai: 67°34N, 134°46E",Verkhoyansk,"4,450 ± 35 uncalibrated yBP "
ERR1034497,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113295,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library4,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,94.0,2364731492.0,1679624232.0,,Batagai,"Batagai: 67°34N, 134°46E",Verkhoyansk,"4,450 ± 35 uncalibrated yBP "
ERR1034498,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113296,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library5,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,94.0,2705253260.0,1932200163.0,,Batagai,"Batagai: 67°34N, 134°46E",Verkhoyansk,"4,450 ± 35 uncalibrated yBP "
ERR1034499,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113297,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library5,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,94.0,2488353148.0,1692432503.0,,Batagai,"Batagai: 67°34N, 134°46E",Verkhoyansk,"4,450 ± 35 uncalibrated yBP "
ERR1034500,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113298,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library5,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,94.0,2996882056.0,2020681471.0,,Batagai,"Batagai: 67°34N, 134°46E",Verkhoyansk,"4,450 ± 35 uncalibrated yBP "
ERR1034501,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113299,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library5,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,94.0,3422771804.0,2360100407.0,,Batagai,"Batagai: 67°34N, 134°46E",Verkhoyansk,"4,450 ± 35 uncalibrated yBP "
ERR1034502,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113300,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library5,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,94.0,2547985808.0,1729897092.0,,Batagai,"Batagai: 67°34N, 134°46E",Verkhoyansk,"4,450 ± 35 uncalibrated yBP "
ERR1034503,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113301,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library5,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,94.0,4236221578.0,2927468971.0,,Batagai,"Batagai: 67°34N, 134°46E",Verkhoyansk,"4,450 ± 35 uncalibrated yBP "
ERR1034504,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113302,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library5,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,94.0,3891853236.0,2686401469.0,,Batagai,"Batagai: 67°34N, 134°46E",Verkhoyansk,"4,450 ± 35 uncalibrated yBP "
ERR1034505,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113303,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library5,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,94.0,3897780500.0,2685508146.0,,Batagai,"Batagai: 67°34N, 134°46E",Verkhoyansk,"4,450 ± 35 uncalibrated yBP "
ERR1034506,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113304,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina MiSeq,Library3,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,51.0,48369675.0,33595956.0,,Batagai,"Batagai: 67°34N, 134°46E",Verkhoyansk,"4,450 ± 35 uncalibrated yBP "
ERR1034507,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113305,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina MiSeq,Library4,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,51.0,328360695.0,224860676.0,,Batagai,"Batagai: 67°34N, 134°46E",Verkhoyansk,"4,450 ± 35 uncalibrated yBP "
ERR1034508,CGG101397,WGS,PRJEB10854,SAMEA3542247,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113306,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library_1,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542247,ERS849396,male,ERS849396,ERP012152,Ancient horse from Yakutia,196.0,13539197448.0,8255406406.0,,CGG101397,"Tumeski: 66°56N, 131°55E",Verkhoyansk,19th century AD
ERR1034509,CGG101397,WGS,PRJEB10854,SAMEA3542247,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113307,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library_1,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542247,ERS849396,male,ERS849396,ERP012152,Ancient horse from Yakutia,196.0,18037178908.0,11575195607.0,,CGG101397,"Tumeski: 66°56N, 131°55E",Verkhoyansk,19th century AD
ERR1034510,CGG101397,WGS,PRJEB10854,SAMEA3542247,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113308,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library_3,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542247,ERS849396,male,ERS849396,ERP012152,Ancient horse from Yakutia,196.0,26089425152.0,15910757028.0,,CGG101397,"Tumeski: 66°56N, 131°55E",Verkhoyansk,19th century AD
ERR1034511,CGG101397,WGS,PRJEB10854,SAMEA3542247,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113309,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library_3,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542247,ERS849396,male,ERS849396,ERP012152,Ancient horse from Yakutia,196.0,34164598496.0,21916099711.0,,CGG101397,"Tumeski: 66°56N, 131°55E",Verkhoyansk,19th century AD
ERR1034512,CGG101397,WGS,PRJEB10854,SAMEA3542247,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113310,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library_4,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542247,ERS849396,male,ERS849396,ERP012152,Ancient horse from Yakutia,196.0,33771095568.0,20514691811.0,,CGG101397,"Tumeski: 66°56N, 131°55E",Verkhoyansk,19th century AD
ERR1034513,CGG101397,WGS,PRJEB10854,SAMEA3542247,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113311,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library_4,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542247,ERS849396,male,ERS849396,ERP012152,Ancient horse from Yakutia,196.0,45281986624.0,28933859030.0,,CGG101397,"Tumeski: 66°56N, 131°55E",Verkhoyansk,19th century AD
ERR1034514,CGG101397,WGS,PRJEB10854,SAMEA3542247,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113312,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library_5,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542247,ERS849396,male,ERS849396,ERP012152,Ancient horse from Yakutia,196.0,32129574400.0,19557647229.0,,CGG101397,"Tumeski: 66°56N, 131°55E",Verkhoyansk,19th century AD
ERR1034515,CGG101397,WGS,PRJEB10854,SAMEA3542247,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113313,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library_5,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542247,ERS849396,male,ERS849396,ERP012152,Ancient horse from Yakutia,196.0,42481273828.0,27200679170.0,,CGG101397,"Tumeski: 66°56N, 131°55E",Verkhoyansk,19th century AD
ERR1034516,CGG101397,WGS,PRJEB10854,SAMEA3542247,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113314,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library_6,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542247,ERS849396,male,ERS849396,ERP012152,Ancient horse from Yakutia,196.0,37265455500.0,22672840854.0,,CGG101397,"Tumeski: 66°56N, 131°55E",Verkhoyansk,19th century AD
